woo_product_id,shopify_handle,title,status,vendor,product_type,tags,sku,price,compare_at_price,collection_handles,image_count,variant_count,legacy_woo_id_metafield,seo_title_source,seo_description_source
1752,msmetics-power-seal-150ml,Msmetics Power Seal 150Ml,draft,Msmetics,Setting &amp; Finishing Spray,"Face, Makeup, Setting &amp; Finishing Spray",,15.0,,face|msmetics,1,1,1752,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1753,msmetics-sealowatte-spray-matte,Msmetics Sealowatte Spray Matte,active,Msmetics,Setting &amp; Finishing Spray,"Face, Makeup, Setting &amp; Finishing Spray",175-1-item,16.0,,face|msmetics,1,1,1753,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1754,msmetics-sealowatte-spray-velvet,Msmetics Sealowatte Spray Velvet,draft,Msmetics,Setting &amp; Finishing Spray,"Face, Makeup, Setting &amp; Finishing Spray",176-1-item,16.0,,face|msmetics,1,1,1754,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1755,naturium-bio-lipid-restoring-body-lotion-414ml,Naturium Bio Lipid Restoring Body Lotion 414Ml,active,Naturium,Body Lotion,"Skin Care, Bath &amp; Body Care, Body Lotion",177-1-item,25.0,,body-lotion|naturium,1,1,1755,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1756,naturium-glow-getter-multi-oil-body-butter-232ml,Naturium Glow Getter Multi Oil Body Butter 232Ml,active,Naturium,Body Moisturizers,"Skin Care, Bath &amp; Body Care, Body Moisturizers",178-1-item,27.0,,body-moisturizers|naturium,1,1,1756,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1757,naturium-glow-getter-multi-oil-body-wash-500ml,Naturium Glow Getter Multi Oil Body Wash 500Ml,active,Naturium,Body Wash,"Bath &amp; Body Care, Body Wash",179-1-item,25.0,,body-wash|naturium,1,1,1757,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1758,naturium-the-brightener-vitamin-c-body-wash-500ml,Naturium The Brightener Vitamin C Body Wash 500Ml,active,Naturium,Body Wash,"Bath &amp; Body Care, Body Wash",168-1-item,25.0,,body-wash|naturium,1,1,1758,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1759,naturium-the-perfector-salicylic-acid-body-wash-500ml,Naturium The Perfector Salicylic Acid Body Wash 500Ml,active,Naturium,Body Wash,"Bath &amp; Body Care, Body Wash",169-1-item,25.0,,body-wash|naturium,1,1,1759,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1760,naturium-the-smoother-glycolic-acid-body-lotion-234ml,Naturium The Smoother Glycolic Acid Body Lotion 234Ml,active,Naturium,Body Lotion,"Bath &amp; Body Care, Body Lotion",170-1-item,24.0,,body-lotion|naturium,1,1,1760,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1761,naturium-the-smoother-glycolic-acid-body-wash-500ml,Naturium The Smoother Glycolic Acid Body Wash 500Ml,active,Naturium,Body Wash,"Bath &amp; Body Care, Body Wash",171-1-item,25.0,,body-wash|naturium,1,1,1761,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1762,naturium-vit-c-complex-cleanser-210,Naturium Vit C Complex Face Cleanser 210,active,Naturium,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",172-1-item,25.0,,face-cleansers-wash|naturium,1,1,1762,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1763,naturium-vit-c-complex-face-serum-30ml,Naturium Vit C Complex Face Serum,active,Naturium,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",173-1-item,40.0,,serums-treatment|naturium,1,2,1763,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1770,olay-naicinamide-body-lotion-17floz-502ml,Olay Niacinamide Body Lotion 17Floz/502Ml,active,Olay,Body Lotion,"Bath &amp; Body Care, Body Lotion",166-1-item,20.0,,body-lotion|olay,1,1,1770,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1771,olay-naicinamide-body-wash-20floz-591ml,Olay Niacinamide Body Wash 20Floz/591Ml,active,Olay,Body Wash,"Bath &amp; Body Care, Body Wash",167-1-item,20.0,,body-wash|olay,1,1,1771,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1772,olay-retinol-body-lotion-17floz-502ml,Olay Retinol Body Lotion 17Floz/502Ml,active,Olay,Body Lotion,"Bath &amp; Body Care, Body Lotion",160-1-item,20.0,,body-lotion|olay,3,1,1772,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1773,omaricode-skin-mist-matte,Omaricode Skin Mist Matte,draft,Omaricode,Setting &amp; Finishing Spray,"Face, Makeup, Setting &amp; Finishing Spray",,17.0,,face|omaricode,1,1,1773,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1774,panoxyl-acne-creamy-wash-10-benzoyl-peroxide,Panoxyl Acne Foaming Wash 10% Benzoyl Peroxide,active,Panoxyl,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",161-1-item,18.0,,face-cleansers-wash|panoxyl,1,1,1774,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1775,panoxyl-acne-creamy-wash-4-benzoyl-peroxide,Panoxyl Acne Creamy Wash 4% Benzoyl Peroxide,active,Panoxyl,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",162-1-item,18.0,,face-cleansers-wash|panoxyl,1,1,1775,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1776,paula-beauty-black-pencil,Paula Beauty Black Pencil,active,Paula Beauty,Eyeliner,"Eyes, Eyeliner, Makeup",163-1-item,6.0,,eyes|paula-beauty,1,1,1776,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1777,paula-beauty-blue-pencil,Paula Beauty Blue Pencil,active,Paula Beauty,Eyeliner,"Eyes, Eyeliner, Makeup",164-1-item,6.0,,eyes|paula-beauty,1,1,1777,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1778,paula-beauty-green-pencil,Paula Beauty Green Pencil,active,Paula Beauty,Eyeliner,"Eyes, Eyeliner, Makeup",165-1-item,6.0,,eyes|paula-beauty,1,1,1778,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1780,simple-hydrating-light-moisturizer-125ml,Simple Replenishing Rich Moisturizer 125Ml,active,Simple,Body Moisturizers,"Bath &amp; Body Care, Body Moisturizers",159-1-item,5.0,,body-moisturizers|simple,1,1,1780,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1793,the-ordinary-glycolic-acid-100ml,The Ordinary Glycolic Acid Toner 240Ml,active,The Ordinary,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence",156-1-item,15.0,,face-toners-mist-essence|the-ordinary,1,1,1793,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1794,the-ordinary-multi-peptide-eye-serum-15ml,The Ordinary Multi Peptide Eye Serum 15Ml,active,The Ordinary,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",157-1-item,5.0,,serums-treatment|the-ordinary,1,1,1794,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1795,the-ordinary-retinol-serum-1-30ml,The Ordinary Retinol Serum 0.5% 30Ml,active,The Ordinary,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",158-1-item,12.0,,serums-treatment|the-ordinary,1,1,1795,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1796,tiam-snail-azulence-water-essence-180ml,Tiam Snail Azulence Water Essence 180Ml,active,Tiam,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence",151-1-item,15.0,,face-toners-mist-essence|tiam,1,1,1796,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1797,tiam-vita-b3-source-40ml,Tiam Vita B3 Source 40Ml,active,Tiam,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",152-1-item,17.0,,serums-treatment|tiam,1,1,1797,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1798,traingle-powder-puff,Triangle Powder Puff,active,,Tools &amp; Accessories,"Makeup, Tools &amp; Accessories, Brushes &amp; Beauty Blenders, Beauty Tools",153-1-item,1.0,,tools-accessories|brushes-beauty-blenders,1,1,1798,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1799,vaseline-glutha-hya-dewy-radiance-300ml,Vaseline Glutha Hya Dewy Radiance 200Ml,active,Vaseline,Body Lotion,"Skin Care, Bath &amp; Body Care, Body Lotion",154-1-item,12.0,,body-lotion|vaseline,1,1,1799,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1800,vaseline-glutha-hya-flawless-glow-200ml,Vaseline Glutha Hya Flawless Glow 200Ml,active,Vaseline,Body Lotion,"Bath &amp; Body Care, Body Lotion",155-1-item,12.0,,body-lotion|vaseline,1,1,1800,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1801,vee-beauty-6in1-powder-palette,Vee Beauty 6In1 Powder Palette,active,Vee Beauty,Powder,"Face, Makeup, Powder",,13.0,,face|vee-beauty,1,1,1801,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1802,vee-beauty-8in1-powder-palette,Vee Beauty 8In1 Powder Palette,draft,Vee Beauty,Powder,"Face, Makeup, Powder",147-1-item,15.0,,face|vee-beauty,1,1,1802,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1803,vee-beauty-girls-night-out-2-blush-palette,Vee Beauty Girls Night Out 2 Blush Palette,active,Vee Beauty,Blushes,"Face, Blushes, Makeup",148-1-item,15.0,,face|vee-beauty,1,1,1803,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1804,vee-beauty-lip-cheek-palette,Vee Beauty Paint My World Lip  Palette(warm),active,Vee Beauty,Lip Pallet,"Lips, Lip Pallet, Makeup",149-1-item,8.0,,lips|vee-beauty,1,1,1804,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1805,vee-beauty-magic-cover-concealer,Vee Beauty Magic Cover Concealer,draft,Vee Beauty,Concealer,"Face, Concealer, Makeup",150-1-item,10.0,,face|vee-beauty,1,1,1805,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1806,viange-eyeshadow-base,Viange Eyeshadow Base,draft,Viange,"Pigment, Glitter &amp; Base","Pigment, Glitter &amp; Base, Makeup",,6.0,,viange,1,1,1806,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1809,yglam-brown-brush-set,Yglam Brown Brush Set,active,Yglam,Tools &amp; Accessories,"Makeup, Tools &amp; Accessories, Beauty Tools",146-1-item,55.0,,tools-accessories|yglam,1,1,1809,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1813,zaron-luxurious-lip-gloss,Zaron Luxurious Lip Gloss -,active,Zaron,Lip Gloss,"Lips, Lip Gloss",,6.0,,lips|zaron,1,3,1813,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1814,zaron-powder-brush,Zaron Powder Brush,active,Zaron,Brushes &amp; Beauty Blenders,"Makeup, Brushes &amp; Beauty Blenders",143-1-item,5.0,,brushes-beauty-blenders|zaron,1,1,1814,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1819,dr-teals-bath-body-oil-8-7fl-copy-2,Dr Teals Bath &Amp; Body Lavender Oil 8.7Fl,active,Dr Teal's,Body Oil,"Bath &amp; Body Care, Body Oil",141-1-item,18.0,,body-oil|dr-teals,1,1,1819,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1820,dr-teals-bath-body-oil-8-7fl-copy-3,Dr Teals Bath &Amp; Body Shea Butter And Almond Oil 8.7Fl,active,Dr Teal's,Body Oil,"Bath &amp; Body Care, Body Oil",142-1-item,18.0,,body-oil|dr-teals,1,1,1820,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
1821,dr-teals-bath-body-oil-8-7fl-copy,Dr Teals Bath &Amp; Body Eucalyptus And Spearmint Oil 8.7Fl,active,Dr Teal's,Body Oil,"Bath &amp; Body Care, Body Oil",140-1-item,18.0,,body-oil|dr-teals,1,1,1821,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
